episode,timestep,raw_reward
1,1,-100.77534827404205
2,11,-108.18622428207645
3,14,-102.27792697685172
4,23,-103.21227243866602
5,33,-103.67862474999198
6,38,-104.32234268683634
7,51,-109.8431464798243
8,64,-102.42592512019974
9,68,-101.72674511872101
10,82,-109.77044119481798
11,89,-101.78423713834759
12,98,-103.22429696154336
13,106,-103.73084951303254
14,117,-107.95640309076072
15,126,-103.80315190637941
16,133,-105.92094298607894
17,143,-102.94508983459203
18,150,-104.08217901317526
19,160,-102.97436796540559
20,176,-106.78393176834147
21,184,-102.01277576046043
22,188,-102.22952507115768
23,193,-106.58009090923682
24,198,-103.3049794445292
25,204,-102.9211172153336
26,212,-107.9180981509801
27,221,-103.35007616579297
28,233,-109.38579803331906
29,261,-122.9481981742855
30,265,-102.25872367289733
31,274,-110.6335427010694
32,289,-104.12422066755775
33,291,-102.51945879169358
34,329,-136.3325538679886
35,340,-102.40720033405998
36,346,-102.27177538980672
37,363,-109.92772213192245
38,367,-102.70606434741157
39,369,-102.50910206253808
40,375,-102.00845265529912
41,382,-104.42088117575256
42,395,-102.93356468183458
43,404,-103.23021329216125
44,410,-106.4557721037257
45,416,-105.91759986337188
46,423,-101.7335684723561
47,426,-101.85762497478069
48,445,-111.75491371983404
49,467,-132.7295509523962
50,475,-102.84056797288969
51,491,-120.3590412962176
52,496,-102.13149767711329
53,511,-102.45569036921654
54,522,-109.76732056334285
55,532,-101.59772369963424
56,548,-102.27918607606527
57,557,-102.08357169832844
58,562,-101.92664852831857
59,572,-106.58076719753205
60,585,-104.19044486490806
61,593,-102.34142297812201
62,599,-102.92217267399664
63,607,-101.96150072789713
64,614,-102.63272014033875
65,636,-115.66966179646676
66,648,-104.23683471312617
67,653,-101.76035495816663
68,668,-104.99912811136652
69,671,-101.6263898252185
70,680,-101.94882689538224
71,685,-102.73254215652629
72,692,-102.14147961323779
73,703,-106.18532045703033
74,713,-103.02812733294707
75,718,-101.68336805639964
76,724,-101.98121280247899
77,734,-102.5515773406176
78,740,-102.08851779887296
79,753,-111.01685435713784
80,762,-102.95067678405557
81,770,-102.26292976312705
82,777,-103.55920347275293
83,843,-163.5799465303448
84,848,-101.77101931591105
85,851,-103.69146792728874
86,858,-105.41409305972628
87,863,-102.22436558106679
88,869,-101.47603286380213
89,876,-103.21697933560766
90,884,-102.5513902892282
91,894,-103.55241412307336
92,910,-110.79877897968295
93,913,-103.01285629411808
94,921,-107.18030573165113
95,930,-103.79343215454749
96,938,-102.40636182989961
97,947,-104.10448931031891
98,954,-102.28734797849599
99,970,-103.69837005626862
100,979,-105.31204069002413
101,993,-103.90493799158935
102,1000,-105.2827281239414
103,1017,-105.307355079186
104,1019,-103.98719060377013
105,1023,-103.04496498407822
106,1034,-102.65123447986653
107,1039,-101.97764090142498
108,1053,-102.48602437165093
109,1065,-115.54788517935324
110,1073,-102.19824548910167
111,1081,-102.22137140822542
112,1093,-102.99613290584173
113,1100,-102.0158526001834
114,1115,-113.50002352782163
115,1128,-111.1995492338972
116,1140,-115.55478100351232
117,1143,-102.4800160978708
118,1149,-101.66703239427864
119,1157,-106.07759403064658
120,1173,-112.0973792494442
121,1178,-103.04150217846316
122,1183,-102.00631166512001
123,1188,-102.05117317749662
124,1192,-102.04557457958565
125,1204,-108.34833196411697
126,1214,-101.63189292164041
127,1226,-105.03916423905316
128,1237,-106.6650708566841
129,1241,-102.41918238054438
130,1251,-109.49094457236208
131,1255,-101.80966280181454
132,1281,-123.23885103868697
133,1339,-161.21687072864532
134,1346,-102.34063079731173
135,1354,-101.87172062605164
136,1381,-103.94575277555032
137,1388,-101.87943927620674
138,1392,-102.93347239086178
139,1398,-104.40838166134824
140,1403,-101.4868218073409
141,1405,-102.64326111308813
142,1413,-107.04354794351768
143,1422,-102.1987759387971
144,1429,-109.4370326906964
145,1436,-101.49955301333272
146,1442,-101.5064552432088
147,1452,-107.54432586592658
148,1458,-105.58953842379303
149,1466,-102.22711533981337
150,1471,-102.41437489635805
151,1475,-102.33403480129786
152,1483,-103.6353558437745
