episode,timestep,raw_reward
1,1,-100.75325876511754
2,19,-102.31151768292847
3,37,-102.13139762235699
4,45,-101.5027306044285
5,51,-100.90697161217088
6,55,-100.95638202470501
7,58,-100.98892332739753
8,64,-101.57564776348164
9,76,-101.97659115362667
10,80,-100.46772594880666
11,84,-100.9292458238568
12,93,-101.83527904928847
13,97,-101.5374655969467
14,103,-101.8219851767563
15,107,-100.69068275429969
16,117,-101.86856422627709
17,120,-101.03296482326193
18,128,-102.13087045016358
19,132,-101.1738144418831
20,136,-101.4872469974683
21,143,-101.25190988356366
22,149,-101.89771562413449
23,152,-100.80557363367136
24,156,-101.46816785493671
25,161,-101.06799039549156
26,165,-101.08262771811796
27,173,-100.69979290150995
28,178,-100.97565857716096
29,184,-100.85075895350876
30,192,-101.67628054967727
31,201,-101.11535132827025
32,204,-101.14566577664672
33,207,-100.27406464523024
34,209,-100.70527392460936
35,216,-102.33397364034698
36,230,-103.28879761535202
37,243,-102.02732472186851
38,250,-101.35416799626866
39,255,-101.63139126505119
40,260,-101.62763584253806
41,268,-101.08987820783312
42,276,-101.17774463941052
43,280,-100.85616847928722
44,284,-101.72298092341194
45,289,-101.03251595120605
46,297,-100.43591613717737
47,305,-101.38915278949274
48,312,-101.21557316857015
49,318,-101.29166939447694
50,323,-100.99125978186285
51,327,-101.0119209713768
52,333,-101.94597589097192
53,336,-100.37759103888305
54,339,-100.69264264588055
55,344,-100.68744118284158
56,351,-101.67884657587918
57,357,-101.69100770468702
58,367,-102.04266554693437
59,370,-101.0899004075377
60,376,-101.9597240279291
61,378,-100.56761316750907
62,384,-100.57137741266739
63,388,-100.81871691240273
64,398,-101.18660186837043
65,405,-101.88808293079455
66,408,-100.55674062729477
67,412,-100.49593986971408
68,416,-100.82512284082169
69,421,-101.67382675833528
70,432,-101.72714542589566
71,442,-101.99333719484099
72,446,-101.76190184807815
73,452,-100.2563896629136
74,460,-101.21283614544679
75,471,-101.96280604430275
76,479,-101.82902804970588
77,482,-100.67135774525862
78,488,-101.05735054763402
79,492,-100.7459258450373
80,502,-101.44131665217134
81,506,-101.5899440019916
82,512,-102.27717865053404
83,517,-100.83028026844536
84,524,-101.66747211786243
85,531,-101.32167462062408
86,539,-101.69394790235722
87,547,-101.30581031953547
88,551,-101.58686314387991
89,565,-101.40930595129251
90,569,-101.4662504761152
91,574,-100.92284089552959
92,577,-100.78399955930556
93,589,-101.50569038875683
94,595,-102.07435089253578
95,604,-101.54234486575642
96,608,-100.82600124348994
97,610,-100.22667648905578
98,622,-101.49579232735603
99,628,-101.36238888862768
100,639,-101.26915477495365
101,645,-101.36267140653891
102,653,-101.56735797021373
103,663,-101.53890051920405
104,667,-101.47333271938706
105,670,-100.97648604190542
106,673,-100.88749163364542
107,678,-101.49900593616843
108,681,-100.59406925079132
109,683,-100.43389572449158
110,686,-100.5329469545314
111,691,-100.92646905205648
112,694,-101.00984454841377
113,697,-100.74376451699608
114,707,-101.75165792249926
115,712,-101.44824194846417
116,716,-100.86044514695429
117,726,-101.72166940710936
118,735,-102.56298870149205
119,741,-101.72053097063218
120,746,-102.05581615140446
121,750,-100.64034615635431
122,761,-102.48084226863874
123,763,-100.42697561179786
124,767,-102.04710972426702
125,771,-101.2754153600902
126,778,-102.338847142407
127,782,-101.20435646663668
128,789,-101.0005945704658
129,793,-101.20808186676874
130,799,-101.57566091248665
131,805,-101.26443377845781
132,811,-101.8032879504902
133,819,-101.68289585504365
134,824,-101.28189764415428
135,828,-101.11497029954235
136,833,-101.20309403471015
137,837,-101.66975876547662
138,844,-101.89784312696838
139,848,-100.56220615692315
140,851,-100.72096021283598
141,860,-101.30040776314263
142,865,-101.3537323948937
143,873,-101.88213751178186
144,879,-101.64568020517343
145,886,-101.59230233830284
146,890,-100.696185875735
147,896,-101.47568234690394
148,900,-100.83371809739624
149,910,-100.93072025504308
150,914,-101.06246748219928
151,917,-100.64972272250758
152,924,-101.78668928018088
153,929,-100.92811271532968
154,935,-101.55282159455206
155,938,-101.12725684496942
156,945,-101.07251327216058
157,955,-101.83970143001375
158,959,-100.81466232882585
159,966,-100.93318034801261
160,972,-100.75101027232283
161,977,-100.82896591751636
162,984,-101.97600956465901
163,990,-100.76924448376941
164,1000,-102.5712489891609
165,1063,-108.05897116257228
166,1069,-101.37384152553624
167,1072,-101.00121171652054
168,1075,-100.92464079035217
169,1078,-100.93060959504639
170,1086,-102.47931910483226
171,1090,-100.56439839890693
172,1096,-102.07339789352528
173,1099,-101.16798156295098
174,1105,-101.34205611523863
175,1108,-101.01731886252905
176,1110,-100.57337056696424
177,1118,-101.78815612453265
178,1124,-101.71359867719234
179,1130,-101.0310144121547
180,1135,-101.30681612949104
181,1140,-100.66178978538943
182,1144,-101.32818862274465
183,1147,-101.34251338590633
184,1157,-101.99168218618999
185,1167,-101.13370493550828
186,1174,-101.01811047286446
187,1178,-100.51513084189891
188,1183,-101.24641907443691
189,1190,-101.60407779217867
190,1198,-102.17210682836068
191,1206,-101.12446913706555
192,1211,-100.90507394801429
193,1220,-102.21833412305241
194,1224,-101.29977360708922
195,1229,-101.17592890393671
196,1237,-101.72467995370026
197,1242,-101.23671896979941
198,1244,-100.65896111546836
199,1247,-100.62193699790964
200,1250,-100.94323117333289
201,1254,-101.22693800495726
202,1258,-101.40748898346132
203,1273,-104.21054751836967
204,1276,-101.06471382188887
205,1278,-100.34057255491264
206,1280,-100.32079069941523
207,1286,-101.33684522496748
208,1296,-101.4178552823752
209,1306,-101.21686807532697
210,1311,-102.15939830369479
211,1313,-100.519679391486
212,1324,-100.9917067521538
213,1330,-101.60118417339056
214,1337,-100.86998494441514
215,1343,-101.84975905454583
216,1349,-101.71625857889717
217,1354,-101.5698396934847
218,1362,-101.46745264556512
219,1366,-101.25332199570568
220,1369,-101.02987172779453
221,1382,-101.36046017243449
222,1387,-101.09278215212792
223,1389,-100.63416548138822
224,1394,-101.25653576378352
225,1399,-101.82133257097361
226,1407,-101.51288220238817
227,1416,-102.42956284108249
228,1420,-100.71398986555955
229,1424,-101.17989526041066
230,1430,-101.74449335152974
231,1440,-102.1375647657144
232,1447,-101.83030186939861
233,1453,-101.74732662048503
234,1459,-101.11884377763106
235,1469,-101.76675461830166
236,1476,-101.69002085978022
237,1482,-101.30415331542204
238,1486,-100.52769403694303
239,1488,-100.78676469624862
240,1492,-101.31608720894441
241,1496,-100.63090401527236
242,1502,-101.0764765838079
243,1508,-101.18008443527282
244,1515,-101.95174576738063
245,1517,-100.87669460843793
246,1520,-101.0062798739656
247,1528,-101.56961877653292
248,1533,-101.53236301744158
249,1548,-102.41522952347184
250,1550,-100.73172057358371
251,1552,-100.25526209796116
252,1557,-101.35208023356368
253,1561,-101.33331127407635
254,1580,-101.12202818891518
255,1594,-101.99124504179886
256,1596,-100.4326171685016
257,1600,-100.43935173860513
258,1604,-101.23124348624174
259,1614,-101.09335460825505
260,1618,-101.2372622203212
261,1623,-101.18210295111624
262,1628,-100.59179896486185
263,1633,-101.24151263426788
264,1636,-100.94197103421027
265,1644,-101.04870479105105
266,1651,-101.9608640815207
267,1653,-100.63278925719742
268,1666,-101.97588594779792
269,1670,-100.56927059312086
270,1675,-101.70346691166029
271,1678,-101.22119018781353
272,1680,-100.36686555451035
273,1689,-101.93495599257119
274,1696,-101.81262350486399
275,1701,-100.72623935505867
276,1714,-101.70933599073186
277,1720,-100.44259640663891
278,1740,-103.02448295400661
279,1746,-101.62647587848154
280,1748,-100.65563365898164
281,1759,-101.62659549558074
282,1763,-101.46905317631328
283,1770,-101.42340628488202
284,1776,-100.68464867926434
285,1785,-101.87712561201714
286,1787,-100.48787071874887
287,1791,-101.2846213375472
