episode,timestep,raw_reward
1,1,-100.76422937259139
2,6,-102.49631906711147
3,10,-101.71052052000712
4,19,-106.36689464201616
5,32,-103.92238344728308
6,45,-105.26639461471254
7,54,-110.03458916647739
8,64,-102.93257478503418
9,72,-102.29229230486335
10,81,-106.15635274671276
11,108,-117.51130376366214
12,113,-102.5335823101507
13,119,-102.30687731878795
14,124,-102.06089581681867
15,127,-101.42370436485753
16,132,-103.26295575144783
17,147,-102.89576282115561
18,156,-105.67547043521557
19,432,-395.5969723892812
20,438,-102.7110816101446
21,449,-110.52433118769197
22,472,-122.80854603696027
23,476,-103.17680490919818
24,482,-103.46286323456879
25,491,-112.08814348453528
26,496,-102.71878917987861
27,500,-102.05662971554294
28,503,-101.54565763524563
29,506,-101.4790120782501
30,517,-110.3347624592619
31,520,-101.56405464510985
32,525,-101.99107220541964
33,538,-110.8725400950859
34,545,-103.45318889684918
35,554,-107.77659604771307
36,558,-101.93320029916242
37,568,-108.07185531015081
38,581,-110.30794181050098
39,584,-101.45694829295299
40,599,-112.0657168908226
41,602,-101.52740933527112
42,612,-101.86178554790962
43,616,-102.77137785497045
44,626,-109.40958113666544
45,630,-101.75461092810035
46,636,-105.17648241041064
47,643,-101.96004956113067
48,648,-103.46010259045255
49,656,-107.75089165235443
50,667,-110.00953583943652
51,671,-101.82626881024241
52,680,-102.07240428682249
53,694,-112.36769954121296
54,704,-106.96947800974876
55,711,-103.55991343716056
56,728,-113.30861551799582
57,746,-103.93992415363829
58,757,-109.60684865337747
59,767,-103.65145203126303
60,781,-104.23127629156285
61,797,-108.91249732199431
62,813,-104.35026323457393
63,823,-101.95624862551085
64,832,-106.62359094474293
65,844,-112.82019592837632
66,893,-133.69250186422423
67,907,-103.00470829381375
68,1000,-222.9778423652627
69,1038,-131.22481290594482
70,1290,-380.4484625994536
71,1442,-253.6319102369572
72,1461,-112.84299574381012
73,1485,-115.68715679789103
74,1596,-200.4138636645169
75,1828,-284.94037637538503
76,1857,-122.49165420079865
77,2000,-227.05232126606768
78,2060,-132.0630692503294
