episode,timestep,raw_reward
1,1,-100.92672048642024
2,7,-106.04330684140888
3,19,-110.85444284055121
4,35,-113.35765122873755
5,41,-106.42709171150362
6,44,-103.46424880159495
7,59,-112.80239237817831
8,63,-103.90165980167491
9,68,-104.48098661757524
10,71,-102.57481401681586
11,75,-103.71989407556141
12,86,-109.97181846842574
13,89,-102.17836971178589
14,97,-106.96024614683839
15,108,-111.6799594870615
16,113,-105.1600803131052
17,118,-103.90520960535993
18,123,-103.91885039375121
19,129,-106.22399770705937
20,144,-111.60875191493196
21,155,-109.33839672550197
22,164,-107.80822396431488
23,179,-112.03697061304254
24,194,-114.27564593103419
25,205,-109.7204391519323
26,217,-110.29901363865083
27,222,-104.52069670238832
28,226,-104.33809267136846
29,235,-107.56628437514875
30,238,-103.17202794083032
31,245,-105.43799885352847
32,258,-111.72342639415487
33,261,-103.41133228704167
34,271,-108.00593432667257
35,284,-110.52350125346588
36,288,-104.2085922069293
37,295,-106.95561379747494
38,299,-104.23451752324435
39,304,-104.2986367972533
40,307,-102.92986602009272
41,310,-103.66145191193606
42,313,-103.25544901929425
43,318,-103.90442759362453
44,322,-104.02979018750275
45,328,-105.17328590543357
46,333,-104.266031249597
47,338,-104.67601178491144
48,346,-107.14547880658644
49,350,-103.43266867043975
50,355,-104.35185034007321
51,364,-107.05311182234502
52,368,-103.22453241891003
53,378,-108.63717780924512
54,388,-107.75351333229082
55,395,-105.37954384282683
56,417,-120.95959695807338
57,431,-111.72360141782524
58,464,-125.91503176071863
59,478,-109.86450131942206
60,497,-115.62445717601952
61,508,-109.04271240955588
62,535,-119.50975790401242
63,549,-110.98194273919955
64,570,-116.34910158438457
65,589,-115.66537966241279
66,602,-108.90984402357837
67,615,-110.48627200000368
68,635,-117.41647217750727
69,645,-109.6258736271469
70,655,-108.82325067017284
71,667,-110.53214073132446
72,692,-118.2032191223001
73,719,-120.67483599708696
74,737,-115.89867273359039
75,760,-118.31168921911124
76,788,-122.55411747514871
77,797,-108.38625915338815
78,818,-115.16759112654371
79,830,-109.19498872052245
80,844,-112.19246440347722
81,854,-107.57173891922527
82,881,-118.33678453175406
83,895,-111.69716032884779
84,911,-112.79474985782403
85,933,-115.99734659802037
86,947,-112.5539492307321
87,964,-112.44753149763994
88,973,-108.85283634115838
89,1000,-117.99810721342898
90,1028,-121.70119885489953
91,1101,-154.61444736852638
92,1109,-106.22912329725334
93,1309,-140.8645736613413
94,1509,-138.93081612311136
95,1709,-143.1930822339815
96,1909,-139.46857090655635
97,2109,-147.87389847978056
98,2309,-147.23098758658915
99,2509,-147.17619354302207
100,2709,-146.1049754332057
101,2909,-147.23732146057407
102,3109,-134.808888289755
103,3309,-141.4167468688055
104,3509,-145.62084642157168
105,3709,-146.62721712286745
106,3909,-136.33737015272658
107,4109,-133.81837252372898
108,4309,-141.19193100355827
109,4509,-144.23969115817462
110,4709,-144.2014871379094
111,4909,-141.8837233120082
112,5109,-139.18223861443067
113,5309,-148.88227543219764
114,5509,-141.23944994883686
115,5709,-140.85361379219643
116,5909,-133.1578193008802
117,6109,-134.08688580820018
118,6309,-134.87478162927056
119,6509,-134.90541687454237
120,6709,-130.86266569603606
121,6909,-127.57010837436921
122,7109,-129.63799447153275
123,7309,-137.1308528183445
124,7509,-126.30163046816558
125,7709,-132.6257026724052
126,7909,-128.39319568771631
127,8109,-118.34601088384991
128,8309,-124.03763320393985
129,8509,-120.71104427174501
130,8709,-126.11075478571752
131,8909,-127.22342938033553
132,9109,-125.10654559978089
133,9309,-127.36010066072492
134,9509,-113.64837305029414
135,9709,-116.99832326179343
136,9909,-120.72936501244769
137,10109,-113.84950578830211
138,10309,-116.74239483147377
139,10509,-113.44720800063871
140,10709,-106.15987428495838
141,10909,-103.74468686719732
142,11109,-112.13231497542269
143,11309,-95.57467487560477
144,11509,-93.13855517055102
145,11709,-89.68476493518031
146,11909,-85.08234213145836
147,12109,-76.26698736413643
148,12309,-88.10731573125442
149,12509,-77.11583193464699
150,12709,-80.62218665719202
151,12909,-76.7603247239587
152,13109,-79.54147298700639
153,13309,-72.32256593066667
154,13509,-71.63971776767546
155,13709,-75.43602234478355
156,13909,-72.5221236635314
157,14109,-71.66208644108308
158,14309,-71.08933417852471
159,14509,-84.02294693368597
160,14709,-81.25608742247918
161,14909,-69.17372045722637
162,15109,-70.24208424486959
163,15309,-76.11743472850632
164,15509,-69.50194247175477
165,15709,-77.2684170638631
166,15909,-80.57020653639837
167,16109,-81.05528958881811
168,16309,-80.28410362645695
169,16509,-72.22268589781409
170,16709,-69.78760243187008
171,16909,-57.828457265219775
172,17109,-63.863216225889225
173,17309,-53.14907365412223
174,17509,-59.5319165012579
175,17709,-58.350698112205116
176,17909,-65.40534293614026
