episode,timestep,raw_reward
1,1,-100.43224438451823
2,77,-112.62016103774165
3,171,-111.96430633978622
4,257,-109.74780288798755
5,397,-115.53297692771389
6,552,-112.81913305216749
7,787,-118.88136521313172
8,839,-111.61790343906165
9,924,-119.34857278194804
10,1000,-106.71948668199002
11,1073,-112.86956080461975
12,1191,-112.08578857771292
13,1313,-113.19014286841403
14,1373,-113.23173355699244
15,1444,-114.44496396685837
16,1518,-116.1355291109742
17,1564,-112.44011501887368
18,1641,-114.32671457414258
19,1727,-113.91879593646652
20,1838,-117.2330478710063
21,1905,-115.33380787296211
22,1998,-117.35906921637113
23,2000,-100.48814540277107
24,2192,-130.8750121647906
25,2243,-111.44213291361535
26,2372,-114.10959603518862
27,2448,-115.5076037590092
28,2948,-34.66968170912362
29,3000,-102.27652597065396
30,3194,-117.48636738550323
31,3392,-118.50507176779392
32,3553,-119.93670220507991
33,3675,-115.89250316918887
34,4000,-136.38436953148977
35,4172,-137.14705934162396
36,4570,-135.239055980533
37,5000,-132.85133071925873
38,5290,-121.03618171819089
39,5405,-121.05095098857109
40,5905,-22.49974527088458
41,6000,-103.57224940863327
42,6500,-17.359771701770445
43,6768,-130.12853648247832
44,7268,-29.41964360811257
45,7580,-133.7217676939032
46,8000,-117.18407912833152
47,8500,-18.714897003771785
48,9000,-170.08748706618283
49,9500,-19.109071598049137
50,10000,-118.23821415187373
51,10500,-18.155131305871116
52,11000,-116.55997412679295
53,11327,-142.77129290892123
54,11600,-135.07838237619038
55,12000,-115.0323141204033
56,12500,-24.884869814458494
57,13000,-118.21398164145945
58,13500,-19.64517774115069
59,14000,-119.79254268985751
60,14500,-17.894236314621292
61,15000,-119.63049000903028
62,15215,-127.5690509599521
63,15715,-17.33510839763263
64,16000,-115.30307835171014
65,16500,-25.160041874224316
66,17000,-119.0015080280049
67,17500,-23.222193021039608
68,17796,-135.3654303887567
69,18000,-113.44287099152781
70,18217,-128.54880829098778
71,18437,-129.46882722022687
72,18937,-18.76644050174435
73,19437,-24.16459166867308
74,19937,-16.61440236592167
75,20000,-103.24032055258023
76,20261,-132.39480627459696
77,20761,-15.10849004989832
78,21000,-118.54820094123583
79,21500,-15.037225036190803
80,21768,-129.94403694902408
81,22000,-108.35049131699012
82,22500,-15.228783285117917
83,22764,-133.05702135539977
84,23000,-108.14934739531769
85,23500,-13.748572711162419
86,24000,-123.18698718178473
87,24500,-15.160265807182464
88,25000,-118.41501538410598
89,25500,-14.221710584846665
90,25716,-127.86845797468357
91,26000,-108.25946070142527
