episode,timestep,raw_reward
1,1,-100.44743786534855
2,30,-102.65496398806998
3,36,-102.0241426447959
4,49,-101.95467541962152
5,59,-101.92337054188013
6,83,-103.96406679217532
7,97,-102.12614767185842
8,106,-100.7621317083537
9,112,-100.52414535893526
10,122,-100.96009937305193
11,127,-100.65812295801771
12,137,-101.7429460113837
13,147,-101.27837614430598
14,153,-101.46727712462838
15,170,-102.65036423046553
16,180,-101.47025796639917
17,190,-101.24526055654678
18,196,-100.33261919276168
19,202,-101.69858720405571
20,211,-101.61315600716084
21,220,-102.02463535953733
22,226,-102.19234318274532
23,233,-101.10305869297486
24,241,-101.860223890906
25,246,-101.69935537362605
26,248,-100.59989820791033
27,252,-101.16785145050135
28,260,-101.81789195355131
29,276,-102.71190178919475
30,279,-100.9159958614457
31,283,-101.5822587799011
32,291,-100.42783492678971
33,304,-102.61194981467679
34,311,-101.43944308063789
35,329,-102.22872339328046
36,332,-100.68170508957355
37,342,-101.91350841683348
38,363,-102.66579128235831
39,368,-101.583071810282
40,372,-100.89060670638139
41,387,-102.34104803458999
42,394,-101.58354394670926
43,411,-102.57941101258403
44,424,-102.00451449171737
45,427,-100.65760731401956
46,438,-101.9413403029114
47,444,-101.52237285929704
48,451,-101.58004486824886
49,459,-101.7169247372023
50,466,-101.73661926645742
51,478,-102.23271253261342
52,497,-102.83872656025663
53,500,-100.73992311118658
54,507,-101.79997733795679
55,516,-101.33401442395395
56,526,-101.37863598296512
57,532,-101.31713625986494
58,542,-101.77525043305383
59,547,-101.35033778457478
60,556,-101.46366697899798
61,584,-101.87674987228617
62,594,-102.11878043014325
63,606,-101.5116588050416
64,634,-101.57444296494397
65,641,-101.7102273667583
66,661,-104.16450880754688
67,671,-101.5872604389423
68,681,-101.30479941675678
69,691,-101.32474363513178
70,718,-104.0820068374898
71,725,-101.59965115180681
72,738,-101.92038751905027
73,744,-101.62853885631
74,753,-101.49053731454087
75,763,-101.52805847239792
76,778,-102.09433666445949
77,797,-102.09106308673597
78,810,-101.84113938292832
79,823,-102.09060610395076
80,863,-102.49123687846807
81,896,-102.50869275262066
82,906,-102.20640720529175
83,917,-102.44553216649234
84,931,-102.06196068249606
85,941,-102.23572570295295
86,962,-102.26659161466583
87,977,-102.42091986090045
88,996,-102.10920484166446
89,1000,-100.64459141241544
90,1012,-102.11033409927762
91,1024,-102.18577009878811
92,1036,-102.57894045949735
93,1071,-102.98047811819008
94,1091,-102.46969918264698
95,1105,-102.4546141109025
96,1121,-102.94142122666065
97,1143,-102.83147660152451
98,1159,-102.1820003229409
99,1172,-102.42420577937463
100,1189,-102.57530934958635
101,1204,-102.49151357028016
102,1219,-102.96490101781964
103,1296,-119.14010769270492
104,1608,-179.67781208277847
105,1679,-108.22567937569025
106,1950,-147.62601776123842
107,2000,-102.35093491861711
108,2167,-115.88612695363724
109,2291,-108.18743813959765
110,2405,-105.62258425253594
111,2522,-105.90022053177795
112,2676,-104.39292708809523
113,3000,-101.75183835047575
114,3500,-2.5248009353579377
115,3741,-106.01783494641086
116,3942,-104.88525240983981
117,4000,-101.07223607414743
118,4500,-3.159226315828056
119,4871,-110.58847452720734
120,5157,-117.88227054458523
