episode,timestep,raw_reward
1,1,-100.57068130813927
2,110,-113.08294886001977
3,179,-114.3005489717038
4,241,-111.39995807089927
5,321,-112.55832908717109
6,397,-114.8561124806047
7,472,-116.16629103815197
8,555,-116.8192269317305
9,627,-111.53907493633344
10,780,-115.0908009114101
11,873,-116.64743395221146
12,1000,-107.15783380595494
13,1094,-117.11873926835395
14,1148,-112.47026298828847
15,1227,-114.38333594425042
16,1341,-113.27967175270196
17,1387,-111.24962544753751
18,1471,-109.08012421755349
19,1549,-116.9729520270188
20,1639,-117.85833855725934
21,1795,-113.13437594343918
22,1869,-114.49875022731429
23,1939,-112.70825724982798
24,2000,-106.19551602322205
25,2118,-118.50462944942196
26,2176,-111.68334469694234
27,2360,-121.07216737782116
28,2449,-115.44405549362381
29,2570,-116.05302046076051
30,2678,-114.33512446665013
31,2810,-113.88838542343677
32,2886,-115.01780918153426
33,3000,-112.37813883040693
34,3095,-119.2643902469591
35,3198,-116.88195289382196
36,3329,-112.76888030220375
37,3511,-115.86877392806615
38,3648,-114.65791475863648
39,3763,-114.42700673920766
40,3845,-113.25179168219094
41,3958,-113.70241571463362
42,4000,-102.88567957648357
43,4080,-113.08969629974504
44,4154,-112.94013792795187
45,4278,-109.93395203820168
46,4479,-117.3797569163043
47,4646,-118.16117103142808
48,4728,-113.4664527177185
49,4903,-117.533454181667
50,5000,-113.29685801390978
51,5070,-116.2322586453324
52,5342,-118.75456349120694
53,5417,-111.57420618988324
54,5488,-113.10087057393542
55,5692,-114.94140090148531
56,5755,-111.53062722277564
57,5810,-111.96728235384236
58,5957,-114.24223498778785
59,6000,-104.37155114643548
60,6082,-109.5228798957661
61,6139,-112.54012684667708
62,6262,-113.75574513948466
63,6365,-116.76485116771435
64,6496,-114.02135103851678
65,6549,-110.09598209380395
66,6655,-118.46330128481911
67,6839,-116.67379296723476
68,6923,-117.3507340106697
69,7000,-106.18561060237357
70,7073,-111.85744571302813
71,7201,-117.64917514117582
72,7271,-114.4386572720157
73,7389,-114.75817958234322
74,7510,-111.7365548578025
75,7585,-115.46194611432244
76,7756,-119.07859087892473
77,7825,-114.01218579605835
78,7994,-118.64681523803068
79,8000,-100.72919463960437
80,8110,-116.41662663533072
81,8164,-112.43553415555613
82,8243,-114.39852274408513
83,8336,-111.77482697058869
84,8450,-112.29419539708252
85,8610,-117.47529138793018
86,8681,-112.67163108630456
87,8785,-111.39355965550652
88,8849,-112.54906674289313
89,8956,-111.49496819174387
90,9000,-106.22078839809265
91,9239,-118.9646614665448
92,9373,-120.85441591629281
93,9519,-111.59035748274623
94,9592,-114.31055727033922
95,9722,-113.0299151278799
96,9794,-112.91145712881368
97,9934,-115.77554302939558
98,10000,-102.96995854443925
99,10119,-115.91358203927601
100,10317,-116.98989249790499
101,10404,-114.78057935120174
102,10580,-116.49076774181098
103,10684,-113.4056036918509
104,10758,-114.84071555182322
105,10801,-110.51085674721993
106,11000,-116.78899292871881
107,11060,-112.99500534845694
108,11168,-115.17511358875007
109,11275,-117.44124634924528
110,11334,-111.55488911730333
111,11461,-116.60416511602257
112,11522,-112.881653414344
113,11643,-113.25683708738318
114,11714,-114.53791502013844
115,11812,-114.47769733298962
116,11894,-115.0053326811441
117,11994,-112.85696192471372
118,12000,-101.08920369187597
119,12111,-116.67964769691136
120,12178,-114.79117843838664
121,12342,-114.21398165185535
122,12445,-114.19153249227475
123,12526,-111.86700464448163
124,12592,-115.59146624715518
125,12645,-112.36138211106541
126,12713,-115.18522238680937
127,12845,-126.38866767602426
128,13000,-106.93927016293677
129,13060,-113.51150722953638
130,13141,-112.59196637413453
131,13232,-113.99683161220685
132,13309,-111.68068724286223
133,13417,-112.74749281590574
134,13495,-112.46451068588445
135,13548,-111.66483143958851
136,13682,-115.54813745083506
137,13736,-113.33815208219914
138,13811,-114.96032432916799
139,13956,-117.43827201457808
140,14000,-103.17440880671612
141,14124,-116.18447619468525
142,14230,-117.58528712050075
143,14324,-115.91378603478444
144,14386,-113.61825303563248
145,14594,-120.3180424010801
146,14723,-115.25205083257191
147,14787,-112.77284580606533
148,14890,-111.31564580715963
149,14974,-114.29212971413682
150,15000,-104.5880523275608
151,15064,-113.80089674943154
152,15143,-115.40297364640391
153,15237,-114.7636687325472
154,15325,-115.34833829710082
155,15387,-112.45848427119023
156,15461,-114.99733851084301
157,15531,-112.7868966034087
158,15865,-121.69320042135588
159,15963,-113.80903241435212
160,16000,-101.46244996121712
161,16143,-115.75521351516062
162,16237,-116.09373753141026
163,16374,-114.17757860155847
164,16563,-116.65397581618576
165,16626,-114.03232997708741
166,16691,-113.3160852428893
167,16768,-115.78046354795286
168,16877,-117.15788309660829
169,16957,-115.25520227364187
170,17000,-106.24724595490291
171,17141,-112.64217700013184
172,17216,-115.67858055125555
173,17281,-111.89455876540094
174,17366,-112.23602423914421
175,17420,-112.31019026334975
176,17532,-117.60936118776297
177,17599,-112.2399080105041
178,17714,-113.3673468566213
179,17848,-116.43209519173641
180,17941,-113.76273949457394
181,18000,-106.80684844709361
182,18132,-118.38455180988235
183,18189,-113.57295791190097
184,18356,-114.00645116333267
185,18405,-111.4226107129864
186,18529,-114.12149846146428
187,18691,-116.91411659902352
188,18809,-116.86142725220247
189,18876,-113.67438995510572
190,19000,-112.46390037484578
191,19066,-112.86562223275034
192,19171,-114.285625911783
193,19222,-111.51309592055499
194,19298,-112.71184903169365
195,19479,-116.05347474834664
196,19610,-116.52347212908565
197,19843,-119.575812057267
198,19927,-115.11396135625826
199,20000,-111.49601773956414
200,20087,-114.41165952045294
201,20161,-112.75853749129075
202,20220,-112.91424108728549
203,20292,-112.49318665856578
204,20539,-118.64136551739776
205,20750,-117.89359418927101
206,20849,-115.09534972106518
207,20921,-114.76455421069448
208,21000,-103.69056798850535
209,21100,-113.22715082934057
210,21275,-118.15097226795561
211,21332,-111.50835324516817
212,21444,-113.47727170395596
213,21571,-122.49850421146628
214,21659,-111.84958847044045
215,21713,-111.97686148992818
216,21780,-115.579649614117
217,21884,-115.27557961856556
218,22000,-107.28614888432395
219,22058,-113.04275024792824
220,22125,-113.58458972093766
221,22325,-116.79595863689111
222,22410,-114.22602451081633
223,22463,-113.75650415316709
224,22624,-116.68712148848327
225,22680,-113.37823294408567
226,22772,-118.07464356231243
227,22940,-114.74300563979321
228,23000,-102.82759545890463
229,23067,-112.43029130515455
230,23166,-110.78813616366116
231,23229,-112.2080975517869
232,23383,-111.83692855856066
233,23472,-114.9354551233557
234,23529,-112.48708478507277
235,23640,-115.38769076415355
236,23712,-114.66807970905995
237,23787,-112.4766329656789
238,23917,-115.34003143758825
239,23983,-115.18496277989864
240,24000,-101.86102041667122
241,24101,-112.61777322024834
242,24227,-114.89624857612975
243,24336,-115.01418991135061
244,24401,-112.61650273964833
245,24463,-112.22123095638054
246,24537,-113.63754108415948
247,24594,-113.69666437556236
248,24649,-111.73121742829997
249,24775,-112.92782512039798
250,24861,-116.07640661080761
251,25000,-105.41029142884162
252,25097,-111.57218248115088
253,25388,-124.60762367853759
254,25502,-111.2454486973445
255,25582,-112.32905449212863
256,25665,-113.5032645991659
257,25814,-112.85824248332221
258,25986,-111.91115342595428
259,26000,-100.5397541747347
260,26500,-48.322310833030556
261,27000,-110.64345093829023
262,27074,-113.98326983979015
263,27182,-114.33366269668392
264,27282,-113.73754409941672
265,27422,-112.91805645530523
266,27586,-114.05351295450822
267,28000,-132.2890325017363
268,28422,-112.19436091705961
269,28519,-115.2638798583757
270,28597,-114.66267852624262
271,28937,-115.91741283459378
272,29000,-105.52445971005285
273,29500,-20.152558112062938
274,30000,-150.3793441952511
275,30500,-8.846715514072942
276,31000,-107.40737927477717
277,31340,-130.84316970279997
278,31840,-8.280049835203727
279,32000,-101.65508719745675
280,32500,-9.12407102401267
281,32609,-112.72743850759703
282,32716,-112.48129078718078
283,33000,-102.53893398986278
284,33500,-4.026785490095498
285,34000,-109.58935587105654
286,34152,-116.89867046055781
287,34652,-3.3246457283201747
288,35000,-102.79228395925341
289,35500,-4.988233073576164
290,35848,-126.97321823692432
291,36000,-103.93152835162198
292,36500,-2.483852311495753
293,37000,-104.8469740867745
294,37322,-132.7778164971714
295,37822,-15.146203403400998
296,38000,-114.2624580444407
297,38159,-115.40113286499157
298,38296,-115.96558608960035
299,38463,-118.29569512165203
300,38616,-114.62005405085543
301,38754,-115.1265491798714
302,38908,-116.84464642862221
303,39000,-108.22309233351001
304,39500,-3.614908375024368
305,39664,-117.03099509786868
306,40000,-102.28452985220882
307,40500,-18.882827319427882
308,41000,-119.96937074374318
309,41500,-3.2173562922167642
310,42000,-4.754122173628187
311,42500,-9.511855971604117
312,43000,-117.41000692670795
313,43500,-5.173651070062223
314,43629,-119.6632047180267
315,44000,-105.89999070223604
316,44341,-115.14204147241244
317,44598,-127.2082374406265
318,45000,-105.11264271236412
319,45500,-20.725861913716468
320,45691,-118.86231272838619
