episode,timestep,raw_reward
1,1,-100.46411997956565
2,62,-114.74075900525344
3,160,-111.62089574979098
4,274,-111.80456148618664
5,396,-115.94524356504036
6,474,-110.29745148977216
7,575,-117.25563930643767
8,737,-117.34758936018517
9,852,-118.31064558202242
10,944,-110.61270333424005
11,1000,-104.94515767000466
12,1146,-114.30397215023527
13,1198,-111.53727960270878
14,1379,-117.269700420338
15,1461,-112.95049664067068
16,1602,-117.32998759414915
17,1689,-117.29039207921915
18,1858,-118.11320188308481
19,1938,-115.52487462211505
20,1983,-110.78949947995969
21,2000,-101.24972951308372
22,2047,-111.39359488380964
23,2237,-115.48242240858734
24,2322,-116.2278377524772
25,2383,-112.01118479079435
26,2492,-113.19365042476802
27,2584,-114.34931254405367
28,2670,-116.98684625964654
29,2900,-119.49730109007274
30,2965,-107.76059444033854
31,3000,-101.54314212214939
32,3091,-114.61302689039181
33,3296,-119.72121832260353
34,3509,-116.2196265983776
35,3747,-119.60178635635245
36,3854,-114.00213563856693
37,3937,-114.00568901173483
38,4000,-104.42541315136992
39,4064,-112.15569310971352
40,4217,-117.3017322723435
41,4274,-113.31773351585447
42,4374,-113.36196744002729
43,4434,-112.30983989178159
44,4602,-116.05363405116437
45,4719,-115.31061394233814
46,4825,-115.40275513594183
47,4940,-116.2807183089396
48,5000,-107.15210889090477
49,5284,-122.72982454732751
50,5342,-112.67307917579859
51,5466,-113.68657494168048
52,5524,-112.28790497842787
53,5637,-114.12094522448565
54,5768,-117.51557623418199
55,5853,-112.86408008618184
56,5937,-119.08808737338919
57,6000,-106.95562612655752
58,6056,-112.36724954343768
59,6102,-111.2206731850058
60,6153,-112.02632228536702
61,6232,-115.36863338824227
62,6356,-114.8055725786774
63,6442,-113.52526521318552
64,6536,-114.6594034135321
65,6703,-117.50312253992931
66,6873,-116.01103667606847
67,7000,-107.58803199432842
68,7053,-112.24594635967675
69,7105,-112.15367350650128
70,7209,-112.81595724462332
71,7436,-114.71824238457125
72,7547,-114.41420357998629
73,7625,-113.84240957712109
74,7731,-113.19305786422575
75,7799,-113.23771138373786
76,7881,-112.3708133110194
77,8000,-112.8584673929293
78,8073,-115.444412926547
79,8170,-116.61254298851486
80,8300,-118.90295327883122
81,8435,-115.29784718324738
82,8490,-112.41129130533838
83,8574,-113.11622598038682
84,8692,-113.29557076928901
85,8772,-110.82563620829956
